ano;id_municipio;id_municipio_nome;sigla_uf;sigla_uf_nome;populacao_atentida_esgoto;populacao_urbana;extensao_rede_esgoto;quantidade_localidade_esgoto;quantidade_economia_ativa_esgoto;volume_agua_tratada_importado;volume_esgoto_coletado;volume_esgoto_tratado;volume_esgoto_faturado;receita_operacional_direta_esgoto;despesa_servico_terceiro;despesa_servico_outro;despesas_juros_divida_excecao;investimento_recurso_proprio_prestador;investimento_recurso_nao_oneroso_prestador;investimento_recurso_nao_oneroso_estado;investimento_total_estado;natureza_juridica
2019;1400282;Iracema;RR;Roraima;;5604;;;;0.0;;;;;24198.71;0.0;0.0;0.0;0.0;0.0;0.0;
2013;1200013;AcrelÃ¢ndia;AC;Acre;;6301;;;;0.0;;;;;81378.25;381090.7;0.0;1600.0;0.0;0.0;146901.16;Autarquia | Administração pública direta
2013;1200807;Porto Acre;AC;Acre;;2135;;;;0.0;;;;;59836.95;666908.73;0.0;0.0;0.0;;506968.9;Autarquia | Administração pública direta
2015;1200500;Sena Madureira;AC;Acre;;27569;;;;0.0;;;;;199622.84;;0.0;0.0;;0.0;158463.7;Autarquia | Administração pública direta
2013;1200500;Sena Madureira;AC;Acre;;26619;;;;0.0;;;;;381540.03;714545.07;0.0;0.0;0.0;440215.77;767848.48;Autarquia | Administração pública direta
2016;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;7228;;;;0.0;;;;;42000.0;0.0;0.0;0.0;0.0;0.0;0.0;
2016;1304062;Tabatinga;AM;Amazonas;;43361;;;;0.0;;;;;429113.97;0.0;0.0;52768.85;0.0;0.0;0.0;
2014;1304302;UrucarÃ¡;AM;Amazonas;;9984;;;;0.0;;;;;296992.01;;0.0;238137.09;;0.0;0.0;
2006;1303403;Parintins;AM;Amazonas;;72623;;;;0.0;;;;;136095.94;0.0;0.0;42931.0;0.0;;;
2004;1400282;Iracema;RR;Roraima;;3970;;;;0.0;;;;;4142.99;;0.0;0.0;0.0;;;
2022;1200435;Santa Rosa do Purus;AC;Acre;;;;;;0.0;;;;;256899.11;147660.54;0.0;4241.69;0.0;0.0;2395.31;Autarquia | Administração pública direta
2021;1400175;CantÃ¡;RR;Roraima;;3126;;;;0.0;;;;;41038.59;437318.18;0.0;320887.44;0.0;0.0;0.0;
2012;1200252;EpitaciolÃ¢ndia;AC;Acre;;11025;;;;0.0;;;;;1070281.28;0.0;0.0;15662.45;0.0;0.0;257231.38;Autarquia | Administração pública direta
2012;1400605;SÃ£o Luiz;RR;Roraima;;4599;;;;0.0;;;;;6474.96;0.0;0.0;0.0;0.0;0.0;0.0;
2008;1200138;Bujari;AC;Acre;;3128;;;;0.0;;;;;49390.23;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2011;1200500;Sena Madureira;AC;Acre;;25561;;;;0.0;;;;;1037472.97;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2011;1304302;UrucarÃ¡;AM;Amazonas;;9829;;;;0.0;;;;;39104.0;22164.0;0.0;198850.0;1150.0;;;
2001;1400050;Alto Alegre;RR;Roraima;;5427;;;;0.0;;;;;29584.78;;;0.0;0.0;;;
2022;1200013;AcrelÃ¢ndia;AC;Acre;;;;;;0.0;;;;;499634.65;287180.13;0.0;13725.25;0.0;0.0;7750.74;Autarquia | Administração pública direta
2022;1200450;Senador Guiomard;AC;Acre;;;;;;0.0;;;;;652865.66;375254.3;0.0;25763.47;0.0;0.0;92388.24;Autarquia | Administração pública direta
2022;1301902;Itacoatiara;AM;Amazonas;;;;;;0.0;;;;;525115.09;1182986.81;0.0;345289.6;0.0;;;Autarquia | Administração pública direta
2014;1200252;EpitaciolÃ¢ndia;AC;Acre;;11544;;;;0.0;;;;;143247.6;11760.08;0.0;16909.08;15750.0;0.0;30979.36;Autarquia | Administração pública direta
2015;1303403;Parintins;AM;Amazonas;;76426;;;;0.0;;;;;288126.51;50045.0;0.0;0.0;0.0;0.0;0.0;
2015;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5280;;;;0.0;;;;;40884.91;;0.0;;0.0;;0.0;
2008;1400050;Alto Alegre;RR;Roraima;;5262;;;;0.0;;;;;5815.07;;0.0;0.0;0.0;;;
2007;1400456;Pacaraima;RR;Roraima;;4032;;;;0.0;;;;;42027.58;;0.0;540926.5;300000.0;;;
2006;1400175;CantÃ¡;RR;Roraima;;1459;;;;0.0;;;;;847.66;;0.0;41006.5;0.0;;;
2005;1400407;Normandia;RR;Roraima;;1304;;;;0.0;;;;;679.98;;0.0;0.0;0.0;;;
2004;1400605;SÃ£o Luiz;RR;Roraima;;4104;;;;0.0;;;;;10618.09;;0.0;0.0;0.0;;;
2022;1200203;Cruzeiro do Sul;AC;Acre;;;;;;0.0;;;;;3856898.16;2216868.95;0.0;88840.58;0.0;0.0;412012.3;Autarquia | Administração pública direta
2017;1200336;MÃ¢ncio Lima;AC;Acre;;10306;;;;0.0;;;;;0.0;111213.59;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta | Administração pública direta
2018;1303205;Novo AirÃ£o;AM;Amazonas;;12242;;;;0.0;;;;;3625.0;0.0;0.0;;;0.0;0.0;
2020;1400233;Caroebe;RR;Roraima;;4254;;;;0.0;;;;;43416.85;;0.0;;0.0;;0.0;
2021;1400456;Pacaraima;RR;Roraima;;8700;;;;0.0;;;;;161379.41;0.0;0.0;0.0;0.0;0.0;0.0;
2014;1200450;Senador Guiomard;AC;Acre;;13215;;;;0.0;;;;;111113.61;21560.15;0.0;3409.09;15750.0;936817.04;1217502.74;Autarquia | Administração pública direta
2014;1303403;Parintins;AM;Amazonas;;75629;;;;0.0;;;;;1211765.0;750000.0;6500.0;;;0.0;0.0;
2014;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;6867;;;;0.0;;;;;40000.0;0.0;0.0;0.0;0.0;;3070235.0;
2012;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4933;;;;0.0;;;;;7396.53;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1200179;Capixaba;AC;Acre;;4059;;;;0.0;;;;;288308.94;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2008;1304302;UrucarÃ¡;AM;Amazonas;;10995;;;;0.0;;;;;22236.0;0.0;0.0;0.0;0.0;;;
2002;1303403;Parintins;AM;Amazonas;;62380;;;;0.0;;;;;245983.41;0.0;0.0;52622.67;0.0;;;
2019;1200104;BrasilÃ©ia;AC;Acre;;17508;;;;0.0;;;;;0.0;;0.0;0.0;0.0;297693.89;297693.89;Autarquia | Administração pública direta
2017;1200179;Capixaba;AC;Acre;;4973;;;;0.0;;;;;0.0;96385.11;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2018;1200344;Manoel Urbano;AC;Acre;;6174;;;;0.0;;;;;0.0;310028.97;0.0;0.0;0.0;1274024.54;1388617.34;Autarquia | Administração pública direta
2019;1200385;PlÃ¡cido de Castro;AC;Acre;;11922;;;;0.0;;;;;0.0;;0.0;0.0;0.0;620007.31;690342.91;Autarquia | Administração pública direta
2017;1200393;Porto Walter;AC;Acre;;4111;;;;0.0;;;;;0.0;88970.87;0.0;0.0;0.0;0.0;7344460.44;Autarquia | Administração pública direta
2020;1300607;Benjamin Constant;AM;Amazonas;;26481;;;;0.0;;;;;170199.83;535567.6;0.0;13611.92;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2019;1300904;Canutama;AM;Amazonas;;8199;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2020;1303205;Novo AirÃ£o;AM;Amazonas;;12857;;;;0.0;;;;;1895.0;0.0;0.0;;;0.0;0.0;
2020;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;7915;;;;0.0;;;;;82300.0;0.0;0.0;0.0;0.0;0.0;0.0;
2021;1400027;Amajari;RR;Roraima;;1772;;;;0.0;;;;;21427.96;211489.98;0.0;308107.44;0.0;0.0;0.0;
2017;1400233;Caroebe;RR;Roraima;;3889;;;;0.0;;;;;43168.86;0.0;0.0;0.0;0.0;0.0;0.0;
2017;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5437;;;;0.0;;;;;23282.42;0.0;0.0;0.0;0.0;0.0;0.0;
2014;1200427;Rodrigues Alves;AC;Acre;;4941;0.0;;0;0.0;0.0;0.0;0.0;0.0;1510.78;1960.01;0.0;3749.33;15750.0;295118.95;295118.95;Autarquia | Administração pública direta
2013;1200708;Xapuri;AC;Acre;;10927;;;;0.0;;;;;273098.71;238181.69;0.0;0.0;0.0;26608.75;221940.81;Autarquia | Administração pública direta
2013;1302702;ManicorÃ©;AM;Amazonas;;22216;;;;202.4;;;;;35944.55;239452.97;0.0;;;0.0;0.0;
2012;1400456;Pacaraima;RR;Roraima;;4739;;;;0.0;;;;;69890.72;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1200203;Cruzeiro do Sul;AC;Acre;;55796;;;;0.0;;;;;691753.22;0.0;0.0;2730.0;327372.01;0.0;0.0;Autarquia | Administração pública direta
2011;1300144;ApuÃ­;AM;Amazonas;;10783;;;;0.0;;;;;2500.0;0.0;0.0;;;0.0;0.0;Administração pública direta
2009;1400027;Amajari;RR;Roraima;;1260;;;;0.0;;;;;1085.0;;0.0;0.0;0.0;0.0;0.0;
2011;1400233;Caroebe;RR;Roraima;;3400;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1400472;RorainÃ³polis;RR;Roraima;;10906;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2006;1400472;RorainÃ³polis;RR;Roraima;;10705;;;;0.0;;;;;12928.47;;0.0;74119.64;0.0;;;
2001;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;3924;;;;0.0;;;;;4382.33;;;0.0;0.0;;;
2017;1200013;AcrelÃ¢ndia;AC;Acre;;6779;;;;0.0;;;;;0.0;118627.83;0.0;0.0;0.0;1879470.28;1879470.28;Autarquia | Administração pública direta
2021;1304062;Tabatinga;AM;Amazonas;;47643;;;;0.0;;;;;655133.19;0.0;0.0;22513.02;0.0;0.0;0.0;
2019;1304062;Tabatinga;AM;Amazonas;;45794;;;;0.0;;;;;350562.65;0.0;0.0;17282.73;0.0;0.0;0.0;
2019;1304302;UrucarÃ¡;AM;Amazonas;;9401;;;;0.0;;;;;322992.38;0.0;0.0;166726.68;0.0;0.0;0.0;
2021;1400407;Normandia;RR;Roraima;;3043;;;;0.0;;;;;24260.85;381647.27;0.0;12780.0;0.0;0.0;0.0;
2016;1400456;Pacaraima;RR;Roraima;;5254;;;;0.0;;;;;311105.52;0.0;0.0;0.0;0.0;0.0;0.0;
2015;1400456;Pacaraima;RR;Roraima;;5152;;;;0.0;;;;;191845.65;;0.0;;0.0;;0.0;
2011;1200450;Senador Guiomard;AC;Acre;;12834;;;;0.0;;;;;634028.69;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2003;1302900;MauÃ©s;AM;Amazonas;;22733;;;;0.0;;;;;213281.43;;;13511.2;0.0;;;
2005;1400282;Iracema;RR;Roraima;;4092;;;;0.0;;;;;1120.12;;0.0;0.0;0.0;;;
2013;1200203;Cruzeiro do Sul;AC;Acre;;56644;;;;0.0;;;;;909909.28;571636.05;0.0;2558.31;0.0;;1623033.2;Autarquia | Administração pública direta
2012;1200351;Marechal Thaumaturgo;AC;Acre;;4219;;;;0.0;;;;;112661.19;0.0;0.0;1440.0;0.0;61505.16;62945.16;Autarquia | Administração pública direta
2012;1301902;Itacoatiara;AM;Amazonas;;59647;;;;0.0;;;;;528482.49;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2008;1301902;Itacoatiara;AM;Amazonas;;57511;;;;0.0;;;;;112950.22;;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2011;1400407;Normandia;RR;Roraima;;2367;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;5290716.75;5290716.75;
2022;1200427;Rodrigues Alves;AC;Acre;;;;;;0.0;;;;;510118.37;293205.97;0.0;9357.03;0.0;0.0;453202.72;Autarquia | Administração pública direta
2019;1200013;AcrelÃ¢ndia;AC;Acre;;7198;;;;0.0;;;;;0.0;;0.0;0.0;0.0;175307.55;175307.55;Autarquia | Administração pública direta
2020;1200054;Assis Brasil;AC;Acre;;4591;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1200708;Xapuri;AC;Acre;;11667;;;;0.0;;;;;0.0;155699.02;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2014;1302702;ManicorÃ©;AM;Amazonas;;22592;;;;208.05;;;;;45437.0;53857.0;0.0;;;0.0;0.0;
2012;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;6200;;;;0.0;;;;;77000.0;0.0;0.0;0.0;0.0;0.0;0.0;
2016;1400175;CantÃ¡;RR;Roraima;;2681;;;;0.0;;;;;47265.1;0.0;0.0;0.0;0.0;0.0;0.0;
2016;1400605;SÃ£o Luiz;RR;Roraima;;4952;;;;0.0;;;;;34954.17;0.0;0.0;0.0;0.0;807411.27;807411.27;
2011;1200013;AcrelÃ¢ndia;AC;Acre;;6030;;;;0.0;;;;;461168.82;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2009;1400050;Alto Alegre;RR;Roraima;;5133;;;;0.0;;;;;4495.0;;0.0;100332.0;135983.0;0.0;0.0;
2011;1400282;Iracema;RR;Roraima;;4219;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2009;1400282;Iracema;RR;Roraima;;4411;;;;0.0;;;;;1087.0;;0.0;0.0;73319.0;0.0;0.0;
2008;1400308;MucajaÃ­;RR;Roraima;;8051;;;;0.0;;;;;6622.97;;0.0;0.0;0.0;;;
2007;1400472;RorainÃ³polis;RR;Roraima;;10114;;;;0.0;;;;;1797.46;;0.0;53102.0;0.0;;;
2018;1200393;Porto Walter;AC;Acre;;4244;;;;0.0;;;;;0.0;232521.73;0.0;0.0;0.0;0.0;4214491.88;Autarquia | Administração pública direta
2018;1200450;Senador Guiomard;AC;Acre;;14359;;;;0.0;;;;;0.0;465043.45;0.0;103930.88;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;7402;;;;0.0;;;;;75500.0;0.0;0.0;0.0;0.0;0.0;0.0;
2021;1304302;UrucarÃ¡;AM;Amazonas;;9257;;;;0.0;;;;;329029.73;251597.41;0.0;489029.73;;0.0;0.0;
2014;1200302;FeijÃ³;AC;Acre;;16629;;;;0.0;;;;;270334.8;3920.03;0.0;3409.09;15750.0;0.0;1550150.6;Autarquia | Administração pública direta
2015;1200328;JordÃ£o;AC;Acre;;2594;;;;0.0;;;;;89765.8;;0.0;0.0;;0.0;0.0;Autarquia | Administração pública direta
2016;1200344;Manoel Urbano;AC;Acre;;5796;;;;0.0;;;;;0.0;298429.5;0.0;0.0;0.0;0.0;6698.73;Autarquia | Administração pública direta
2012;1200427;Rodrigues Alves;AC;Acre;;4576;0.0;;0;0.0;0.0;0.0;0.0;0.0;2500.0;0.0;0.0;1720.0;0.0;0.0;114207.81;Autarquia | Administração pública direta
2016;1303007;NhamundÃ¡;AM;Amazonas;;7913;;;;0.0;;;;;3000.0;0.0;8000.0;;;;;
2008;1400407;Normandia;RR;Roraima;;2126;;;;0.0;;;;;1554.7;;0.0;0.0;268155.2;;;
2006;1400233;Caroebe;RR;Roraima;;2050;;;;0.0;;;;;1306.98;;0.0;0.0;0.0;;;
2003;1400407;Normandia;RR;Roraima;;1403;;;;0.0;;;;;7472.85;;0.0;;0.0;;;
2003;1400456;Pacaraima;RR;Roraima;;2998;;;;0.0;;;;;58548.48;;0.0;;0.0;;;
2001;1400407;Normandia;RR;Roraima;;1449;;;;0.0;;;;;8085.82;;;0.0;0.0;;;
2019;1200708;Xapuri;AC;Acre;;12405;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1303205;Novo AirÃ£o;AM;Amazonas;;13158;;;;0.0;;;;;2450.0;0.0;0.0;;;0.0;0.0;
2020;1304062;Tabatinga;AM;Amazonas;;46725;;;;0.0;;;;;250730.11;631226.59;0.0;1013.36;0.0;0.0;0.0;
2021;1400050;Alto Alegre;RR;Roraima;;4432;;;;0.0;;;;;161305.69;885259.55;0.0;0.0;0.0;0.0;0.0;
2016;1200054;Assis Brasil;AC;Acre;;4182;;;;0.0;;;;;0.0;205170.28;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2012;1200138;Bujari;AC;Acre;;3829;;;;0.0;;;;;1248.41;0.0;0.0;0.0;0.0;81037.24;193525.05;Autarquia | Administração pública direta
2014;1200344;Manoel Urbano;AC;Acre;;5630;;;;0.0;;;;;270181.32;5880.04;0.0;5542.19;15750.0;0.0;158709.45;Autarquia | Administração pública direta
2012;1200609;TarauacÃ¡;AC;Acre;;19989;;;;0.0;;;;;1070281.28;0.0;0.0;3295.55;0.0;0.0;166336.47;Autarquia | Administração pública direta
2012;1304104;TapauÃ¡;AM;Amazonas;;9965;;;;0.0;;;;;900.0;0.0;0.0;;;0.0;0.0;
2014;1400308;MucajaÃ­;RR;Roraima;;9747;;;;0.0;;;;;76719.66;;0.0;;0.0;;0.0;
2010;1302900;MauÃ©s;AM;Amazonas;;25832;;;;0.0;;;;;31065.39;31065.39;0.0;;;;;
2011;1400027;Amajari;RR;Roraima;;1260;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1400209;CaracaraÃ­;RR;Roraima;;11097;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2006;1400159;Bonfim;RR;Roraima;;4253;;;;0.0;;;;;2071.63;;0.0;0.0;0.0;;;
2022;1200500;Sena Madureira;AC;Acre;;;;;;0.0;;;;;1554580.76;893542.34;0.0;42688.06;0.0;0.0;24106.24;Autarquia | Administração pública direta
2020;1200351;Marechal Thaumaturgo;AC;Acre;;5384;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;431310.61;Autarquia | Administração pública direta
2020;1200393;Porto Walter;AC;Acre;;4433;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;2820795.58;Autarquia | Administração pública direta
2021;1200450;Senador Guiomard;AC;Acre;;14760;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2017;1304062;Tabatinga;AM;Amazonas;;44258;;;;0.0;;;;;444038.86;0.0;0.0;23244.81;0.0;0.0;0.0;
2018;1400605;SÃ£o Luiz;RR;Roraima;;5188;;;;0.0;;;;;23233.39;;0.0;;0.0;;;
2014;1200328;JordÃ£o;AC;Acre;;2532;;;;0.0;;;;;134648.7;1960.01;0.0;5376.09;15750.0;0.0;18123.41;Autarquia | Administração pública direta
2016;1200351;Marechal Thaumaturgo;AC;Acre;;4854;;;;0.0;;;;;0.0;261125.81;0.0;0.0;0.0;0.0;1575269.57;Autarquia | Administração pública direta
2016;1302900;MauÃ©s;AM;Amazonas;;30220;;;;0.0;;;;;21820.8;;0.0;;30186.0;0.0;0.0;
2011;1302900;MauÃ©s;AM;Amazonas;;26295;;;;0.0;;;;;34210.0;34210.0;0.0;;;0.0;0.0;
2006;1400308;MucajaÃ­;RR;Roraima;;7326;;;;0.0;;;;;4560.8;;0.0;244788.0;0.0;;;
2022;1304104;TapauÃ¡;AM;Amazonas;;;;;;2000.0;;;;;15000.0;0.0;0.0;;;;;
2022;1400472;RorainÃ³polis;RR;Roraima;;;;;;0.0;;;;;236288.89;0.0;0.0;0.0;0.0;0.0;0.0;
2019;1200427;Rodrigues Alves;AC;Acre;;5677;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2019;1302553;Manaquiri;AM;Amazonas;;9944;;;;0.0;;;;;26520.27;0.0;0.0;4330.46;0.0;0.0;0.0;
2012;1200450;Senador Guiomard;AC;Acre;;12960;;;;0.0;;;;;1464595.44;0.0;0.0;0.0;0.0;0.0;79499.25;Autarquia | Administração pública direta
2015;1400282;Iracema;RR;Roraima;;4840;;;;0.0;;;;;19502.53;;0.0;;0.0;;0.0;
2015;1400605;SÃ£o Luiz;RR;Roraima;;4889;;;;0.0;;;;;36009.12;;0.0;;0.0;1253435.7;1253435.7;
2009;1303403;Parintins;AM;Amazonas;;69615;;;;0.0;;;;;607753.0;0.0;43842.0;38779.0;0.0;;;
2007;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;3993;;;;0.0;;;;;1981.49;;0.0;0.0;0.0;;;
2020;1302553;Manaquiri;AM;Amazonas;;10236;;;;0.0;;;;;59726.74;376160.03;0.0;3593.36;0.0;0.0;0.0;
2017;1304302;UrucarÃ¡;AM;Amazonas;;9813;;;;0.0;;;;;392190.96;0.0;0.0;;;0.0;0.0;
2016;1200302;FeijÃ³;AC;Acre;;16615;;;;0.0;;;;;0.0;354385.01;0.0;0.0;0.0;0.0;2200.53;Autarquia | Administração pública direta
2015;1200302;FeijÃ³;AC;Acre;;16622;;;;0.0;;;;;180223.2;;0.0;0.0;;739224.77;739224.77;Autarquia | Administração pública direta
2012;1400175;CantÃ¡;RR;Roraima;;2388;;;;0.0;;;;;74843.39;0.0;0.0;0.0;0.0;0.0;0.0;
2011;1200807;Porto Acre;AC;Acre;;2026;;;;0.0;;;;;576304.16;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2011;1301001;Carauari;AM;Amazonas;;19883;;;;0.0;;;;;294048.96;0.0;0.0;70150.17;0.0;0.0;0.0;Sociedade de economia mista com administração pública
2011;1303601;Santa Isabel do Rio Negro;AM;Amazonas;;7076;;;;0.0;;;;;10000.0;0.0;0.0;;;0.0;0.0;
2007;1400027;Amajari;RR;Roraima;;1159;;;;0.0;;;;;3466.51;;0.0;0.0;0.0;;;
2008;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4145;;;;0.0;;;;;54655.66;;0.0;0.0;0.0;;;
2009;1400704;UiramutÃ£;RR;Roraima;;780;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;
2005;1303403;Parintins;AM;Amazonas;;70375;;;;0.0;;;;;122805.55;0.0;0.0;37851.0;0.0;;;
2006;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;5955;;;;0.0;;;;;18858.13;0.0;0.0;0.0;0.0;;;
2022;1300300;Autazes;AM;Amazonas;;;;;;0.0;;;;;252213.31;0.0;0.0;29521.68;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2022;1301605;Fonte Boa;AM;Amazonas;;;;;;0.0;;;;;10000.0;0.0;30000.0;115000.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2019;1200351;Marechal Thaumaturgo;AC;Acre;;5263;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;204301.24;Autarquia | Administração pública direta
2020;1301902;Itacoatiara;AM;Amazonas;;68780;;;;0.0;;;;;1183222.89;0.0;686588.6;372035.56;0.0;;;Autarquia | Administração pública direta
2020;1400027;Amajari;RR;Roraima;;1723;;;;0.0;;;;;38108.73;;0.0;;0.0;;0.0;
2015;1301001;Carauari;AM;Amazonas;;21357;;;;0.0;;;;;215519.31;;0.0;24988.87;17938.45;0.0;0.0;Sociedade de economia mista com administração pública
2012;1303403;Parintins;AM;Amazonas;;71120;;;;0.0;;;;;1042686.85;;5828.57;0.0;0.0;0.0;0.0;
2010;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4755;;;;0.0;;;;;4907.06;0.0;0.0;0.0;142299.75;;;
2004;1400159;Bonfim;RR;Roraima;;3912;;;;0.0;;;;;4930.24;;0.0;0.0;0.0;;;
2004;1400308;MucajaÃ­;RR;Roraima;;7245;;;;0.0;;;;;7682.71;;0.0;0.0;0.0;;;
2004;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4105;;;;0.0;;;;;2989.03;;0.0;0.0;0.0;;;
1998;1303403;Parintins;AM;Amazonas;;53897;;;;0.0;;;;;360527.96;0.0;;21943.0;0.0;;;
2022;1200138;Bujari;AC;Acre;;;;;;0.0;;;;;572790.72;329228.8;0.0;13592.7;0.0;0.0;7675.89;Autarquia | Administração pública direta
2022;1303403;Parintins;AM;Amazonas;;;;;;0.0;;;;;590227.56;65000.0;0.0;0.0;0.0;0.0;0.0;
2020;1200179;Capixaba;AC;Acre;;5363;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1302553;Manaquiri;AM;Amazonas;;10525;;;;0.0;;;;;37207.09;0.0;0.0;2215.88;0.0;0.0;0.0;
2021;1400282;Iracema;RR;Roraima;;5926;;;;0.0;;;;;144522.39;177719.1;0.0;308107.44;0.0;0.0;0.0;
2013;1200302;FeijÃ³;AC;Acre;;16635;;;;0.0;;;;;337883.92;142909.01;0.0;5117.6;0.0;;657934.8;Autarquia | Administração pública direta
2015;1200393;Porto Walter;AC;Acre;;3896;;;;0.0;;;;;39628.16;;0.0;0.0;;0.0;0.0;Autarquia | Administração pública direta
2013;1200435;Santa Rosa do Purus;AC;Acre;;2167;;;;0.0;;;;;131044.46;47636.34;0.0;0.0;0.0;;0.0;Autarquia | Administração pública direta
2014;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5199;;;;0.0;;;;;26363.96;;0.0;;0.0;;0.0;
2011;1200054;Assis Brasil;AC;Acre;;3773;;;;0.0;;;;;57724.53;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2010;1304302;UrucarÃ¡;AM;Amazonas;;9886;;;;0.0;;;;;;0.0;0.0;195000.0;0.0;;;
2010;1400027;Amajari;RR;Roraima;;1219;;;;0.0;;;;;1073.86;0.0;0.0;0.0;0.0;;;
2009;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;4203;;;;0.0;;;;;13060.0;;0.0;0.0;90546.0;0.0;0.0;
2004;1400407;Normandia;RR;Roraima;;1331;;;;0.0;;;;;4464.37;;0.0;0.0;0.0;;;
2022;1200252;EpitaciolÃ¢ndia;AC;Acre;;;;;;0.0;;;;;1190774.52;684433.69;0.0;26570.83;0.0;0.0;90267.42;Autarquia | Administração pública direta
2022;1400605;SÃ£o Luiz;RR;Roraima;;;;;;0.0;;;;;42856.79;0.0;0.0;0.0;0.0;0.0;0.0;
2018;1200138;Bujari;AC;Acre;;4408;;;;0.0;;;;;0.0;310028.97;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2020;1200344;Manoel Urbano;AC;Acre;;6336;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1200427;Rodrigues Alves;AC;Acre;;5928;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2020;1200435;Santa Rosa do Purus;AC;Acre;;2709;;;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;2698256.13;Autarquia | Administração pública direta
2020;1300300;Autazes;AM;Amazonas;;17419;;;;0.0;;;;;165489.71;642433.71;0.0;13613.36;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2021;1301209;Coari;AM;Amazonas;;56676;;;;0.0;;;;;105000.0;300000.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2020;1400506;SÃ£o JoÃ£o da Baliza;RR;Roraima;;5864;;;;0.0;;;;;23594.4;;0.0;;0.0;;0.0;
